,corporation,corp,ltd,inc,foundation,author,group,all rights reserved,this file is,enterprise,incorporated,co,llc,detected_year,detected_copyright detected_year,detected_copyright detected_year detected_year,detected_copyright detected_copyright detected_year,detected_copyright detected_copyright detected_year detected_year,gmbh,by,detected_copyright detected_copyright detected_org detected_year,detected_copyright detected_org detected_year,detected_copyright detected_copyright detected_person detected_year,detected_copyright detected_person detected_year,the,or its affiliates,original author or authors,detected_other_words,detected_copyright detected_org,detected_copyright detected_copyright detected_org,detected_copyright detected_person,detected_copyright detected_copyright detected_person,word_between_copyright,detected_copyright the,score
"certain aspects of copyright and related rights in the information society, Official Journal of the European ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8809555673738445,0.0,0.0,0.47319899441252794,0.0,0.0,0.0,0.0,0.0,0.0,1
"Copyright (C) 2002,2003 Broadcom Corporation",0.7476313786890988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37480612241095324,0.20931829140732935,0.28977136742976695,0.2372099220360582,0.3103614472644944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14210321826910904,0.0,0.0,0.0,0.0,0.0,0.0,0
Copyright (c) 2016 Andrew Lunn <andrew@lunn.ch>,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5096642325582558,0.5692652279225641,0.0,0.6451197333279112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"Copyright (C) 2005-2009 Freescale Semiconductor, Inc.",0.0,0.0,0.0,0.6336625858288647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4366021813158775,0.24382958856138948,0.33754734391452845,0.27631984430915385,0.36153220763949556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16553244826740895,0.0,0.0,0.0,0.0,0.0,0.0,0
relevant regulatory framework at the EU-level and then outline briefly the copyright and contract interplay in ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9657754279259684,0.0,0.0,0.2593796885155286,0.0,0.0,0.0,0.0,0.0,0.0,1
Copyright (C) 2007 Emmanuele Bassi <ebassi@gnome.org> ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5096642325582558,0.5692652279225641,0.0,0.6451197333279112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
despite the litigiousness of our society and of copyright owners in ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8809555673738445,0.0,0.0,0.47319899441252794,0.0,0.0,0.0,0.0,0.0,0.0,1
"Copyright (c) 2020, Google and/or its affiliates",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22599785053828575,0.2524264205296798,0.0,0.28606220283522693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8797767064548598,0.0,0.17136871552049643,0.0,0.0,0.0,0.0,0.0,0.0,0
"Copyright (c) 2012-2016 Zhang, Keguang <keguang.zhang@gmail.com>",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5643702103050672,0.3151843075090588,0.4363277913518557,0.3571825687499134,0.4673316277133709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21397415459406655,0.0,0.0,0.0,0.0,0.0,0.0,0
"Copyright 1996-2002, 2006 by David Turner, Robert Wilhelm, and Werner Lemberg",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5510631718325163,0.30775271450612507,0.4260398091016519,0.0,0.0,0.0,0.6135604466000313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20892895154237523,0.0,0.0,0.0,0.0,0.0,0.0,0
"duplicate copyright protections,72 it is not clear that these decisions apply to contracts generally rather than to ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23356575019318795,0.9723410103130966,0.0,0.0,0.0,0.0,0.0,1
Copyright (C) 2005 Ivan Kokshaysky,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5096642325582558,0.5692652279225641,0.0,0.6451197333279112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
approaches. What I present here is not a general theory of copyright’s ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Copyright (C) 2003 Theodore Ts'o. ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4753974699170551,0.5309912522362639,0.0,0.601745756178013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36048242754228427,0.0,0.0,0.0,0.0,0.0,0.0,0
"Copyright (c) 2010 Wind River Systems, Inc.  All Rights Reserved.",0.0,0.0,0.0,0.6692656029770675,0.0,0.0,0.0,0.5629040773173294,0.0,0.0,0.0,0.0,0.0,0.23056657334222816,0.2575294174875917,0.0,0.2918451733649307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17483306775489157,0.0,0.0,0.0,0.0,0.0,0.0,0
"184 Art. 22, Copyright Act of China. ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7968235536120261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6042120690693809,0.0,0.0,0.0,0.0,0.0,0.0,1
"Goldstein, P. (1986), “Infringement of Copyright in Computer Programs”, University of Pittsburgh Law",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7968235536120261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6042120690693809,0.0,0.0,0.0,0.0,0.0,0.0,1
Copyright (C) 1995-1998 2000 2003 2006 Free Software Foundation Inc. This file is part of the GNU C Library. ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6630107685753636,0.0,0.0,0.0,0.0,0.4224931034702266,0.2359500799530788,0.3266392862920743,0.26739039237213896,0.3498490638541803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16018316166616695,0.0,0.0,0.0,0.0,0.0,0.0,0
Copyright (C) 2014 Red Hat Inc.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5096642325582558,0.5692652279225641,0.0,0.6451197333279112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2.2  i  Types of work protected by copyright,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9466229283148341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32234303403152453,0.0,0.0,0.0,0.0,0.0,0.0,1
"Copyright 2016 Pengutronix, <kernel@pengutronix.de>",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.595223225394929,0.6648296337540575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4513434058817116,0.0,0.0,0.0,0.0,0.0,0.0,0
may find that copyright owners do not have the iron grip on culture and ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8809555673738445,0.0,0.0,0.47319899441252794,0.0,0.0,0.0,0.0,0.0,0.0,1
Copyright (c) 2001-2002 2004 Silicon Graphics Inc. All Rights Reserved. ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5673255716907959,0.0,0.0,0.0,0.0,0.0,0.46475525157877706,0.2595522574638983,0.3593131400945652,0.29413755646172063,0.38484460065892495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17620634511514482,0.0,0.0,0.0,0.0,0.0,0.0,0
"Copyright (C) 2008, Guennadi Liakhovetski <kernel@pengutronix.de>",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5096642325582558,0.5692652279225641,0.0,0.6451197333279112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"Copyright (c) 2008-2012, Stephen Colebourne & Michael Nascimento Santos",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5777513226045708,0.32265726858462696,0.44667304180778883,0.36565130075701957,0.47841197333998037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"290. Noah Shachtman, Copyright Enters a Gray Area, WIRED NEWS, Feb. 14, 2004, at",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9350509745546117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3545132930998089,0.0,0.0,0.0,0.0,0.0,0.0,1
"Levine, Melissa Smith. “Overview of Copyright Issues.” In Handbook for Digital ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
"and little risk of criminal penalty, publishers are free to put copyright",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
"Copyright (c) 2010 Red Hat, Inc.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5096642325582558,0.5692652279225641,0.0,0.6451197333279112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Copyright (C) 1996-2013 Free Software Foundation Inc. Contributed by Joel Sherrill (joel@OARcorp.com). ,0.0,0.0,0.0,0.4527899697970271,0.6072433794642969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.311978477051386,0.17423088329559377,0.24119784736257657,0.19744712210742893,0.2583364728148085,0.0,0.3473606357556103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11828287471539378,0.0,0.0,0.0,0.0,0.0,0.0,0
Copyright 2010-2011 Analog Devices Inc.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7236486016197681,0.404136645089996,0.5594696358777272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Copyright (C) 1999 2002 Red Hat Inc. This file is part of elfutils. Written by Ulrich Drepper <drepper@redhat.com> ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5999459729654395,0.0,0.0,0.0,0.0,0.38230606205277834,0.2135067890268097,0.29556974593989577,0.24195653632898548,0.3165718370699229,0.0,0.42566422537540544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14494672987738225,0.0,0.0,0.0,0.0,0.0,0.0,0
extend full copyright in radio broadcasts did not prevent the ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8809555673738445,0.0,0.0,0.47319899441252794,0.0,0.0,0.0,0.0,0.0,0.0,1
"groups to deal with, many of whom, joined by the occasional copyright ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8116842503926598,0.0,0.0,0.0,0.0,0.5145630306430189,0.0,0.0,0.27639385875952016,0.0,0.0,0.0,0.0,0.0,0.0,1
Two basic features of copyright law are that (1) copyright belongs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25123382675108424,0.0,0.0,0.0,0.0,0.9679264250427333,0.0,1
to say. But it is important that the courts be aware that their copyright ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8809555673738445,0.0,0.0,0.47319899441252794,0.0,0.0,0.0,0.0,0.0,0.0,1
"Copyright Act); Harms v. Cohen, 279 F. 276 (E.D. Pa. 1922) (assessing liability against a ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Copyright (c) 1985 1993 1994 The Regents of the University of California. All rights reserved. ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4743467242953908,0.0,0.0,0.0,0.0,0.0,0.38858662853580267,0.21701430228950758,0.3004253985805537,0.24593142520272426,0.3217725143981739,0.0,0.0,0.0,0.0,0.0,0.0,0.548561440154935,0.0,0.0,0.14732793086750987,0.0,0.0,0.0,0.0,0.0,0.0,0
3. Neither the names of the above-listed copyright holders nor the names,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9843463541454361,0.0,0.0,0.17624487249445803,0.0,0.0,0.0,0.0,0.0,0.0,1
△ Who is the owner of copyright?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8809555673738445,0.0,0.0,0.47319899441252794,0.0,0.0,0.0,0.0,0.0,0.0,1
Copyright (c) 1994 Hewlett-Packard Company ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5096642325582558,0.5692652279225641,0.0,0.6451197333279112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Copyright (C) 2000-2002 2005 Red Hat Inc. ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5777513226045708,0.32265726858462696,0.44667304180778883,0.36565130075701957,0.47841197333998037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
social welfare. Many economists believe that copyright duration (life of the author plus 70 years) is much,0.0,0.0,0.0,0.0,0.0,0.9073424551602174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3703469195262701,0.0,0.0,0.1989292041436635,0.0,0.0,0.0,0.0,0.0,0.0,1
"Most limitations on copyright would not affect a Chinese iTMS. Journalistic, educational, and state uses of ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
"A. Summary: Where Copyright Permits, Contracts May Prohibit ........................................................................13 ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7968235536120261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6042120690693809,0.0,0.0,0.0,0.0,0.0,0.0,1
"Copyright 2011-2013 Freescale Semiconductor, Inc.",0.0,0.0,0.0,0.7116024052079166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4903037819993836,0.2738203668032277,0.37906530568934954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18589276211244712,0.0,0.0,0.0,0.0,0.0,0.0,0
"103 See, e.g., Jessica Litman, Digital Copyright 111 (2001) (“Our copyright laws have, until now, focused primarily on the relationships among those who write works of authorship ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5294167991082309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7473691075149007,0.0,0.0,0.4014439810912301,0.0,0.0,0.0,0.0,0.0,0.0,1
Copyright (c) 2013-2014 Intel Corp.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5777513226045708,0.32265726858462696,0.44667304180778883,0.36565130075701957,0.47841197333998037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"29. LYMAN RAY PATTERSON, COPYRIGHT IN HISTORICAL PERSPECTIVE 8 (1968). ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Copyright 2012 Actions Semi Inc.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6670286304198624,0.7450320840072612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"license is based on copyright rights, it is not an option when a work is in ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
"In relation to the first question, some investigation of the copyright ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9657754279259684,0.0,0.0,0.2593796885155286,0.0,0.0,0.0,0.0,0.0,0.0,1
"Part I on contract and copyright as protections for the iTMS business model outlined, among other issues, ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8809555673738445,0.0,0.0,0.47319899441252794,0.0,0.0,0.0,0.0,0.0,0.0,1
Copyright (C) 1997 1999 2001 2003 2007 2008 Red Hat Inc. . . This is free software you can redistribute it and or modify it ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5643702103050672,0.3151843075090588,0.4363277913518557,0.3571825687499134,0.4673316277133709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21397415459406655,0.0,0.0,0.0,0.0,0.0,0.0,0
"copyrights, as in the ASCAP-radio dispute described above.241 The ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9657754279259684,0.0,0.0,0.2593796885155286,0.0,0.0,0.0,0.0,0.0,0.0,1
Copyright (c) Ahmet İnan <ainan at mathematik.uni-freiburg.de>,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"(c) Wang Labs, Inc. 1990, 1991",0.0,0.0,0.0,0.5608707308744609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38644759847341686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14651694343250177,0.0,0.0,0.7173667556903329,0.0,0.0,0.0,0
Copyright (c) 2006 Red Hat Inc. All rights reserved. This,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.757586086271129,0.0,0.0,0.0,0.0,0.0,0.310308691945775,0.346596713997726,0.0,0.3927806736457802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23529959168609105,0.0,0.0,0.0,0.0,0.0,0.0,0
"her words.” Laura N. Gasaway, “Questions and Answers—Copyright Column,” Against the ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8809555673738445,0.0,0.0,0.47319899441252794,0.0,0.0,0.0,0.0,0.0,0.0,1
"Copyright (C) 2003-2008, Philipp Reisner <philipp.reisner@linbit.com>.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5777513226045708,0.32265726858462696,0.44667304180778883,0.36565130075701957,0.47841197333998037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"Copyright (c) 2001, 2013, Oracle and/or its affiliates",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5643702103050672,0.3151843075090588,0.4363277913518557,0.3571825687499134,0.4673316277133709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21397415459406655,0.0,0.0,0.0,0.0,0.0,0.0,0
2018] COPYRIGHT AND AI’S IMPLICIT BIAS PROBLEM 593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7968235536120261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6042120690693809,0.0,0.0,0.0,0.0,0.0,0.0,1
"Copyright (c) 2008, Jouni Malinen <j@w1.fi>",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5096642325582558,0.5692652279225641,0.0,0.6451197333279112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
nor the Foundation owned the copyright ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9657754279259684,0.0,0.0,0.2593796885155286,0.0,0.0,0.0,0.0,0.0,0.0,1
"The advantages of Creative Commons licenses to cultural heritage institutions are numerous. For example, if the copyright owners were willing ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9657754279259684,0.0,0.0,0.2593796885155286,0.0,0.0,0.0,0.0,0.0,0.0,1
Copyright (C) 2004 Pavel Machek <pavel@ucw.cz>,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5096642325582558,0.5692652279225641,0.0,0.6451197333279112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"82 For example, Dover Publications markets scores of collections of public domain clipart in printed and CD-ROM formats. The art is not protected by copyright. See, e.g.,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34246213670537873,0.0,0.0,0.0,0.0,0.0,0.7626030273146794,0.0,0.0,0.0,0.0,0.48344824323343916,0.0,0.0,0.25968077281187824,0.0,0.0,0.0,0.0,0.0,0.0,1
Copyright (C) 2005 2007 2015 Red Hat Inc. This file is part of elfutils. ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6630107685753636,0.0,0.0,0.0,0.0,0.4224931034702266,0.2359500799530788,0.3266392862920743,0.26739039237213896,0.3498490638541803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16018316166616695,0.0,0.0,0.0,0.0,0.0,0.0,0
"copyright law, but Facebook’s Terms of Service and Privacy Policy essentially license the ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8809555673738445,0.0,0.0,0.47319899441252794,0.0,0.0,0.0,0.0,0.0,0.0,1
"Arguably, a publisher affixing a false copyright notice has, in the conduct of business, made a materially misleading statement about the",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9657754279259684,0.0,0.0,0.2593796885155286,0.0,0.0,0.0,0.0,0.0,0.0,1
Copyright 2014 Red Hat Inc. . . This man page is free documentation you can redistribute it and or modify ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.595223225394929,0.6648296337540575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4513434058817116,0.0,0.0,0.0,0.0,0.0,0.0,0
of copyrighted material where the transactions costs of licensing or other means of exchange would prevent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8809555673738445,0.0,0.0,0.47319899441252794,0.0,0.0,0.0,0.0,0.0,0.0,1
to be unprotected by copyright.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9466229283148341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32234303403152453,0.0,0.0,0.0,0.0,0.0,0.0,1
